group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
running_gear,left_rear_bump_stop,box,2925,-495.0,540,115,80,72,L2 service datum,rear axle bump stop
chassis,right_front_frame_horn_top_plate,box,120,390.0,555,500,95,24,L2 bracket reference,front frame horn top reinforcement
chassis,right_front_frame_horn_side_web,box,120,448.0,440,500,18,150,L2 bracket reference,front frame horn outside web
chassis,right_rear_frame_horn_top_plate,box,3230,390.0,555,420,95,24,L2 bracket reference,rear frame horn top reinforcement
chassis,right_rear_frame_horn_side_web,box,3230,448.0,440,420,18,145,L2 bracket reference,rear frame horn outside web
chassis,right_body_mount_outrigger_1,box,740,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_1,cylinder_z,965,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_1,cylinder_z,965,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_2,box,1135,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_2,cylinder_z,1360,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_2,cylinder_z,1360,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_3,box,1610,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_3,cylinder_z,1835,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_3,cylinder_z,1835,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_4,box,2250,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_4,cylinder_z,2475,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_4,cylinder_z,2475,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_body_mount_outrigger_5,box,2920,525.0,525,280,70,55,L2 bracket reference,body mount outrigger arm
chassis,right_body_mount_rubber_biscuit_5,cylinder_z,3145,615.0,610,118,42,,L2 service datum,rubber body mount stack placeholder
chassis,right_body_mount_center_bolt_5,cylinder_z,3145,615.0,632,30,70,,L2 service datum,body mount bolt datum
chassis,right_front_fixed_spring_hanger_outer_plate,box,210,475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,right_front_fixed_spring_hanger_inner_plate,box,210,390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,right_front_fixed_spring_pin,cylinder_y,262,432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,right_front_shackle_spring_hanger_outer_plate,box,1280,475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,right_front_shackle_spring_hanger_inner_plate,box,1280,390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,right_front_shackle_spring_pin,cylinder_y,1332,432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,right_rear_fixed_spring_hanger_outer_plate,box,2495,475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,right_rear_fixed_spring_hanger_inner_plate,box,2495,390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,right_rear_fixed_spring_pin,cylinder_y,2547,432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,right_rear_shackle_spring_hanger_outer_plate,box,3565,475.0,360,105,28,180,L2 bracket reference,leaf spring hanger side plate
chassis,right_rear_shackle_spring_hanger_inner_plate,box,3565,390.0,360,105,28,180,L2 bracket reference,leaf spring hanger inner plate
chassis,right_rear_shackle_spring_pin,cylinder_y,3617,432.5,430,42,130,,L2 service datum,leaf spring pin or shackle bolt
chassis,right_crossmember_1_gusset_front,box,898,390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,right_crossmember_1_gusset_rear,box,1106,390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,right_crossmember_2_gusset_front,box,1578,390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,right_crossmember_2_gusset_rear,box,1786,390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,right_crossmember_3_gusset_front,box,2338,390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
chassis,right_crossmember_3_gusset_rear,box,2546,390.0,465,38,230,90,L2 bracket reference,crossmember gusset plate
running_gear,right_front_upper_shock_mount,box,945,575.0,875,115,110,135,L2 bracket reference,front shock tower envelope
running_gear,right_rear_upper_shock_mount,box,3185,575.0,875,115,110,135,L2 bracket reference,rear shock tower envelope
running_gear,right_front_shock_piston_rod,cylinder_z,920,520.0,850,24,280,,L2 visible-detail primitive,shock absorber polished rod
running_gear,right_rear_shock_piston_rod,cylinder_z,3205,520.0,850,24,280,,L2 visible-detail primitive,shock absorber polished rod
running_gear,right_front_bump_stop,box,640,495.0,540,115,80,72,L2 service datum,front axle bump stop
running_gear,right_rear_bump_stop,box,2925,495.0,540,115,80,72,L2 service datum,rear axle bump stop
chassis,transfer_case_crossmember,box,1710,0,500,260,940,120,L2 bracket reference,transmission and transfer case support
chassis,skid_plate_transfer_case,box,1600,0,315,520,620,42,L2 underbody reference,transfer-case skid plate
running_gear,transfer_case,box,1640,0,575,410,360,265,L2 underbody reference,transfer case envelope
running_gear,gearbox_tail_housing,box,1325,0,610,430,300,260,L2 underbody reference,gearbox tail housing
running_gear,front_prop_shaft,cylinder_x,1120,0,465,82,900,,L2 underbody reference,front prop shaft envelope
running_gear,rear_prop_shaft,cylinder_x,2180,0,465,82,1360,,L2 underbody reference,rear prop shaft envelope
running_gear,front_diff_pumpkin,cylinder_y,735,0,420,360,300,,L2 visible-detail primitive,front differential housing
running_gear,rear_diff_pumpkin,cylinder_y,3020,0,420,380,320,,L2 visible-detail primitive,rear differential housing
running_gear,front_pinion_nose,cylinder_x,920,0,430,145,310,,L2 visible-detail primitive,front differential pinion nose
running_gear,rear_pinion_nose,cylinder_x,2780,0,430,145,310,,L2 visible-detail primitive,rear differential pinion nose
running_gear,front_left_brake_backing_plate,cylinder_y,735,-750,395,365,55,,L2 service datum,brake backing plate at hub
running_gear,front_right_brake_backing_plate,cylinder_y,735,750,395,365,55,,L2 service datum,brake backing plate at hub
running_gear,front_left_leaf_spring_layer_1,box,215,-430.0,305,935,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,front_left_leaf_spring_layer_2,box,215,-430.0,323,820,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,front_left_leaf_spring_layer_3,box,215,-430.0,341,705,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,front_left_u_bolt_1,cylinder_z,670,-430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,front_left_u_bolt_2,cylinder_z,800,-430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,front_right_leaf_spring_layer_1,box,215,430.0,305,935,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,front_right_leaf_spring_layer_2,box,215,430.0,323,820,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,front_right_leaf_spring_layer_3,box,215,430.0,341,705,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,front_right_u_bolt_1,cylinder_z,670,430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,front_right_u_bolt_2,cylinder_z,800,430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,rear_left_brake_backing_plate,cylinder_y,3020,-750,395,365,55,,L2 service datum,brake backing plate at hub
running_gear,rear_right_brake_backing_plate,cylinder_y,3020,750,395,365,55,,L2 service datum,brake backing plate at hub
running_gear,rear_left_leaf_spring_layer_1,box,2500,-430.0,305,935,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,rear_left_leaf_spring_layer_2,box,2500,-430.0,323,820,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,rear_left_leaf_spring_layer_3,box,2500,-430.0,341,705,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,rear_left_u_bolt_1,cylinder_z,2955,-430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,rear_left_u_bolt_2,cylinder_z,3085,-430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,rear_right_leaf_spring_layer_1,box,2500,430.0,305,935,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,rear_right_leaf_spring_layer_2,box,2500,430.0,323,820,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,rear_right_leaf_spring_layer_3,box,2500,430.0,341,705,78,14,L2 visible-detail primitive,stacked leaf spring layer
running_gear,rear_right_u_bolt_1,cylinder_z,2955,430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,rear_right_u_bolt_2,cylinder_z,3085,430.0,405,24,210,,L2 service datum,axle U-bolt reference
running_gear,front_left_outer_rim_ring,cylinder_y,735,-845,395,455,34,,L2 visible-detail primitive,outer wheel rim ring
running_gear,front_left_inner_rim_shadow,cylinder_y,735,-855,395,315,22,,L2 visible-detail primitive,dark rim recess
running_gear,front_left_valve_stem,cylinder_y,865,-870,540,22,50,,L2 visible-detail primitive,tire valve stem
running_gear,front_left_lug_nut_1,cylinder_y,827.0,-877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_left_lug_nut_2,cylinder_y,781.0,-877,474.6743371481683,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_left_lug_nut_3,cylinder_y,689.0,-877,474.6743371481684,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_left_lug_nut_4,cylinder_y,643.0,-877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_left_lug_nut_5,cylinder_y,689.0,-877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_left_lug_nut_6,cylinder_y,781.0,-877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_right_outer_rim_ring,cylinder_y,735,845,395,455,34,,L2 visible-detail primitive,outer wheel rim ring
running_gear,front_right_inner_rim_shadow,cylinder_y,735,855,395,315,22,,L2 visible-detail primitive,dark rim recess
running_gear,front_right_valve_stem,cylinder_y,865,870,540,22,50,,L2 visible-detail primitive,tire valve stem
running_gear,front_right_lug_nut_1,cylinder_y,827.0,877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_right_lug_nut_2,cylinder_y,781.0,877,474.6743371481683,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_right_lug_nut_3,cylinder_y,689.0,877,474.6743371481684,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_right_lug_nut_4,cylinder_y,643.0,877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_right_lug_nut_5,cylinder_y,689.0,877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,front_right_lug_nut_6,cylinder_y,781.0,877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_left_outer_rim_ring,cylinder_y,3020,-845,395,455,34,,L2 visible-detail primitive,outer wheel rim ring
running_gear,rear_left_inner_rim_shadow,cylinder_y,3020,-855,395,315,22,,L2 visible-detail primitive,dark rim recess
running_gear,rear_left_valve_stem,cylinder_y,3150,-870,540,22,50,,L2 visible-detail primitive,tire valve stem
running_gear,rear_left_lug_nut_1,cylinder_y,3112.0,-877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_left_lug_nut_2,cylinder_y,3066.0,-877,474.6743371481683,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_left_lug_nut_3,cylinder_y,2974.0,-877,474.6743371481684,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_left_lug_nut_4,cylinder_y,2928.0,-877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_left_lug_nut_5,cylinder_y,2974.0,-877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_left_lug_nut_6,cylinder_y,3066.0,-877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_right_outer_rim_ring,cylinder_y,3020,845,395,455,34,,L2 visible-detail primitive,outer wheel rim ring
running_gear,rear_right_inner_rim_shadow,cylinder_y,3020,855,395,315,22,,L2 visible-detail primitive,dark rim recess
running_gear,rear_right_valve_stem,cylinder_y,3150,870,540,22,50,,L2 visible-detail primitive,tire valve stem
running_gear,rear_right_lug_nut_1,cylinder_y,3112.0,877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_right_lug_nut_2,cylinder_y,3066.0,877,474.6743371481683,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_right_lug_nut_3,cylinder_y,2974.0,877,474.6743371481684,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_right_lug_nut_4,cylinder_y,2928.0,877,395.0,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_right_lug_nut_5,cylinder_y,2974.0,877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
running_gear,rear_right_lug_nut_6,cylinder_y,3066.0,877,315.3256628518317,32,36,,L2 service datum,six-lug wheel nut datum
brake_system,front_hard_line_left_frame_run,cylinder_x,1180,-338,575,18,1650,,L2 routing reference,front brake hard-line run along left rail
brake_system,rear_hard_line_left_frame_run,cylinder_x,2320,-338,575,18,1500,,L2 routing reference,rear brake hard-line run along left rail
brake_system,rear_axle_brake_line,cylinder_y,3020,0,520,18,1280,,L2 routing reference,rear axle brake hard-line across axle
brake_system,parking_brake_front_cable,cylinder_x,1630,-145,545,22,650,,L2 routing reference,parking-brake front cable
brake_system,parking_brake_equalizer_bar,box,2295,0,548,175,46,24,L3 specific item reference,rear parking-brake cable equalizer hardware
brake_system,parking_brake_equalizer_pivot_pin,cylinder_y,2380,0,548,26,120,,L3 specific item reference,equalizer pivot pin datum
brake_system,left_rear_parking_brake_cable,cylinder_x,2685,-360.0,535,22,760,,L3 specific item reference,rear parking-brake cable branch
brake_system,left_parking_brake_clevis,box,3035,-520.0,548,66,32,34,L3 specific item reference,parking-brake clevis at rear brake arm
brake_system,left_parking_brake_return_spring,cylinder_x,2945,-520.0,602,34,170,,L3 specific item reference,parking-brake return spring envelope
brake_system,left_parking_brake_cable_clip_1,box,2485,-430.0,545,38,30,34,L3 specific item reference,parking-brake cable frame clip
brake_system,left_parking_brake_cable_clip_2,box,2805,-470.0,545,38,30,34,L3 specific item reference,parking-brake cable axle clip
brake_system,right_rear_parking_brake_cable,cylinder_x,2685,360.0,535,22,760,,L3 specific item reference,rear parking-brake cable branch
brake_system,right_parking_brake_clevis,box,3035,520.0,548,66,32,34,L3 specific item reference,parking-brake clevis at rear brake arm
brake_system,right_parking_brake_return_spring,cylinder_x,2945,520.0,602,34,170,,L3 specific item reference,parking-brake return spring envelope
brake_system,right_parking_brake_cable_clip_1,box,2485,430.0,545,38,30,34,L3 specific item reference,parking-brake cable frame clip
brake_system,right_parking_brake_cable_clip_2,box,2805,470.0,545,38,30,34,L3 specific item reference,parking-brake cable axle clip
body,transmission_tunnel,box,1250,0,660,1100,360,235,L2 visible-detail primitive,central transmission tunnel envelope
body,rear_load_floor,box,2060,0,690,1180,1230,42,L2 visible-detail primitive,rear load floor sheet
body,rear_floor_longitudinal_rib_1,box,2050,-420,740,1230,38,42,L2 panel rib reference,pressed rear floor longitudinal rib
body,rear_floor_longitudinal_rib_2,box,2050,-210,740,1230,38,42,L2 panel rib reference,pressed rear floor longitudinal rib
body,rear_floor_longitudinal_rib_3,box,2050,0,740,1230,38,42,L2 panel rib reference,pressed rear floor longitudinal rib
body,rear_floor_longitudinal_rib_4,box,2050,210,740,1230,38,42,L2 panel rib reference,pressed rear floor longitudinal rib
body,rear_floor_longitudinal_rib_5,box,2050,420,740,1230,38,42,L2 panel rib reference,pressed rear floor longitudinal rib
body,floor_cross_pressing_1,box,980,0,735,42,1260,34,L2 panel rib reference,floor cross pressing
body,floor_cross_pressing_2,box,1280,0,735,42,1260,34,L2 panel rib reference,floor cross pressing
body,floor_cross_pressing_3,box,1730,0,735,42,1260,34,L2 panel rib reference,floor cross pressing
body,floor_cross_pressing_4,box,2140,0,735,42,1260,34,L2 panel rib reference,floor cross pressing
body,floor_cross_pressing_5,box,2570,0,735,42,1260,34,L2 panel rib reference,floor cross pressing
body,floor_cross_pressing_6,box,3020,0,735,42,1260,34,L2 panel rib reference,floor cross pressing
body,left_front_wheel_arch_shadow,box,365,-735.0,745,740,34,405,L2 visual aperture reference,front wheel arch opening shadow
body,left_rear_wheel_arch_shadow,box,2690,-735.0,745,690,34,410,L2 visual aperture reference,rear wheel arch opening shadow
body,left_rear_inner_wheel_tub,box,2655,-505.0,755,750,280,385,L2 panel reference,rear inner wheel tub envelope
body,left_tub_top_capping,box,1960,-805.0,1322,1530,105,58,L2 panel reference,rear tub top capping rail
body,left_door_outer_skin_lower_pressing,box,1235,-790.0,845,725,34,105,L2 panel rib reference,door lower pressed panel line
body,left_door_vertical_shut_gap_front,box,1130,-824.0,780,18,28,780,L2 aperture reference,door front shut gap
body,left_door_vertical_shut_gap_rear,box,1940,-824.0,780,18,28,780,L2 aperture reference,door rear shut gap
body,left_mirror_arm,box,1210,-884.0,1240,210,26,32,L2 visible-detail primitive,door mirror arm
body,left_door_mirror_head,box,1405,-930.0,1195,135,42,110,L2 visible-detail primitive,door mirror head
body,left_fuel_or_body_plug_reference,cylinder_y,2935,-812.0,1065,115,28,,L2 visible-detail primitive,round side body plug/filler datum to verify
body,right_front_wheel_arch_shadow,box,365,735.0,745,740,34,405,L2 visual aperture reference,front wheel arch opening shadow
body,right_rear_wheel_arch_shadow,box,2690,735.0,745,690,34,410,L2 visual aperture reference,rear wheel arch opening shadow
body,right_rear_inner_wheel_tub,box,2655,505.0,755,750,280,385,L2 panel reference,rear inner wheel tub envelope
body,right_tub_top_capping,box,1960,805.0,1322,1530,105,58,L2 panel reference,rear tub top capping rail
body,right_door_outer_skin_lower_pressing,box,1235,790.0,845,725,34,105,L2 panel rib reference,door lower pressed panel line
body,right_door_vertical_shut_gap_front,box,1130,824.0,780,18,28,780,L2 aperture reference,door front shut gap
body,right_door_vertical_shut_gap_rear,box,1940,824.0,780,18,28,780,L2 aperture reference,door rear shut gap
body,right_mirror_arm,box,1210,884.0,1240,210,26,32,L2 visible-detail primitive,door mirror arm
body,right_door_mirror_head,box,1405,930.0,1195,135,42,110,L2 visible-detail primitive,door mirror head
body,right_fuel_or_body_plug_reference,cylinder_y,2935,812.0,1065,115,28,,L2 visible-detail primitive,round side body plug/filler datum to verify
body,tailgate_hinge_or_chain_anchor_1,cylinder_x,3450,-610,800,54,42,,L2 tailgate reference,tailgate hinge/chain anchor datum
body,tailgate_hinge_or_chain_anchor_2,cylinder_x,3450,-430,1185,54,42,,L2 tailgate reference,tailgate hinge/chain anchor datum
body,tailgate_hinge_or_chain_anchor_3,cylinder_x,3450,430,1185,54,42,,L2 tailgate reference,tailgate hinge/chain anchor datum
body,tailgate_hinge_or_chain_anchor_4,cylinder_x,3450,610,800,54,42,,L2 tailgate reference,tailgate hinge/chain anchor datum
body,tailgate_lower_pressed_panel,box,3438,0,800,38,1190,135,L2 panel rib reference,tailgate lower pressing
body,tailgate_upper_pressed_panel,box,3438,0,1115,38,1190,120,L2 panel rib reference,tailgate upper pressing
body,rear_spare_tire,cylinder_x,3605,0,1020,720,230,,L2 visible-detail primitive,rear-mounted spare tire
body,rear_spare_wheel_rim,cylinder_x,3615,0,1020,385,245,,L2 visible-detail primitive,rear spare rim
body,spare_wheel_carrier_vertical,box,3520,0,800,55,72,580,L2 bracket reference,spare wheel carrier vertical support
body,spare_wheel_carrier_crossbar,box,3515,0,1015,55,560,55,L2 bracket reference,spare wheel carrier crossbar
body,left_rear_tail_lamp,cylinder_x,3470,-675,930,98,38,,L2 visible-detail primitive,rear tail lamp
body,right_rear_tail_lamp,cylinder_x,3470,675,930,98,38,,L2 visible-detail primitive,rear tail lamp
body,rear_license_plate,box,3505,0,695,24,360,170,L2 visible-detail primitive,rear licence plate envelope
front_detail,vertical_grille_slot_1,box,82,-300,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,vertical_grille_slot_2,box,82,-200,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,vertical_grille_slot_3,box,82,-100,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,vertical_grille_slot_4,box,82,0,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,vertical_grille_slot_5,box,82,100,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,vertical_grille_slot_6,box,82,200,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,vertical_grille_slot_7,box,82,300,842,26,42,230,L2 visible-detail primitive,FJ40 vertical grille slot
front_detail,headlamp_bezel_left,cylinder_x,80,-495,985,270,28,,L2 visible-detail primitive,round headlamp bezel
front_detail,side_marker_left,cylinder_y,188,-683.0999999999999,1005,82,26,,L2 visible-detail primitive,front fender side marker
front_detail,headlamp_bezel_right,cylinder_x,80,495,985,270,28,,L2 visible-detail primitive,round headlamp bezel
front_detail,side_marker_right,cylinder_y,188,683.0999999999999,1005,82,26,,L2 visible-detail primitive,front fender side marker
front_detail,front_license_plate,box,5,0,650,22,360,170,L2 visible-detail primitive,front licence plate envelope
front_detail,front_bumper_left_end_cap,box,40,-780,525,150,115,130,L2 visible-detail primitive,front bumper end cap
front_detail,front_bumper_right_end_cap,box,40,780,525,150,115,130,L2 visible-detail primitive,front bumper end cap
body,hood_center_raised_rib,box,320,0,1277,760,180,48,L2 panel rib reference,hood centre raised rib
body,hood_left_outer_rib,box,330,-470,1265,730,52,38,L2 panel rib reference,hood side rib
body,hood_right_outer_rib,box,330,470,1265,730,52,38,L2 panel rib reference,hood side rib
body,left_hood_latch,box,810,-610.0,1210,88,50,58,L2 visible-detail primitive,hood side latch
body,left_cowl_vent_slot,box,1020,-350.0,1335,150,42,26,L2 visible-detail primitive,cowl vent slot
body,left_windshield_outer_seal,box,1122,-548.0,1370,30,55,470,L2 visible-detail primitive,windshield side rubber seal
body,right_hood_latch,box,810,610.0,1210,88,50,58,L2 visible-detail primitive,hood side latch
body,right_cowl_vent_slot,box,1020,350.0,1335,150,42,26,L2 visible-detail primitive,cowl vent slot
body,right_windshield_outer_seal,box,1122,548.0,1370,30,55,470,L2 visible-detail primitive,windshield side rubber seal
body,windshield_top_seal,box,1122,0,1798,30,1320,45,L2 visible-detail primitive,windshield top rubber seal
body,windshield_bottom_seal,box,1122,0,1360,30,1320,42,L2 visible-detail primitive,windshield lower rubber seal
hard_top,front_hardtop_roof_rib,box,1290,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,front_left_hardtop_vertical_frame,cylinder_z,1290,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,front_right_hardtop_vertical_frame,cylinder_z,1290,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,middle_hardtop_roof_rib,box,1960,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,middle_left_hardtop_vertical_frame,cylinder_z,1960,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,middle_right_hardtop_vertical_frame,cylinder_z,1960,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,rear_hardtop_roof_rib,box,2640,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,rear_left_hardtop_vertical_frame,cylinder_z,2640,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,rear_right_hardtop_vertical_frame,cylinder_z,2640,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,tail_hardtop_roof_rib,box,3300,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,tail_left_hardtop_vertical_frame,cylinder_z,3300,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,tail_right_hardtop_vertical_frame,cylinder_z,3300,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,left_hardtop_lower_retainer_rail,box,1240,-830.0,1288,2200,42,46,L2 bracket reference,hardtop lower retainer rail
hard_top,left_front_window_rubber_seal,box,1420,-842.0,1435,535,28,355,L2 visible-detail primitive,hardtop front side window seal
hard_top,left_rear_window_rubber_seal,box,2190,-842.0,1435,650,28,355,L2 visible-detail primitive,hardtop rear side window seal
hard_top,left_hardtop_vertical_joint_1,box,1320,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,left_hardtop_vertical_joint_2,box,1820,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,left_hardtop_vertical_joint_3,box,2500,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,left_hardtop_vertical_joint_4,box,3180,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
body,left_side_step_board,box,1540,-865.0,620,1120,210,55,L2 visible-detail primitive,painted side step board from project photos
body,left_diesel_badge,box,2925,-822.0,980,120,24,42,L2 visible-detail primitive,DIESEL side badge datum from project photos
hard_top,right_hardtop_lower_retainer_rail,box,1240,830.0,1288,2200,42,46,L2 bracket reference,hardtop lower retainer rail
hard_top,right_front_window_rubber_seal,box,1420,842.0,1435,535,28,355,L2 visible-detail primitive,hardtop front side window seal
hard_top,right_rear_window_rubber_seal,box,2190,842.0,1435,650,28,355,L2 visible-detail primitive,hardtop rear side window seal
hard_top,right_hardtop_vertical_joint_1,box,1320,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,right_hardtop_vertical_joint_2,box,1820,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,right_hardtop_vertical_joint_3,box,2500,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,right_hardtop_vertical_joint_4,box,3180,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
body,right_side_step_board,box,1540,865.0,620,1120,210,55,L2 visible-detail primitive,painted side step board from project photos
body,right_diesel_badge,box,2925,822.0,980,120,24,42,L2 visible-detail primitive,DIESEL side badge datum from project photos
hard_top,rear_window_rubber_seal,box,3470,0,1460,28,850,330,L2 visible-detail primitive,rear hardtop window seal
hard_top,rear_hardtop_window,box,3485,0,1470,18,780,275,L2 visible-detail primitive,rear hardtop window
hard_top,rear_corner_glass_or_seal_45,box,3500,-555,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
hard_top,rear_corner_glass_or_seal_325,box,3500,-275,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
hard_top,rear_corner_glass_or_seal_875,box,3500,275,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
hard_top,rear_corner_glass_or_seal_1155,box,3500,555,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
interior,dashboard_glovebox_door,box,1212,410,1115,35,335,150,L2 visible-detail primitive,glovebox door
interior,dash_instrument_cluster_plate,box,1208,-410,1128,36,330,170,L2 visible-detail primitive,instrument cluster plate
interior,dash_switch_knob_1,cylinder_x,1200,-535,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_2,cylinder_x,1200,-480,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_3,cylinder_x,1200,-425,1050,34,26,,L2 visible-detail primitive,dash switch knob
