item_type,item,vendor,source_table,source_ref,listing_url,image_url,local_path,status,error
tool,Harden 6Pc x 4 inch Spring Clamp Set,Toolsmart.pk,expenses,tool_harden_spring_clamp_set_4in_6pc,https://www.toolsmart.pk/products/harden-6pc-x-4-spring-clamp-set,http://www.toolsmart.pk/cdn/shop/files/600354-600356_1.jpg?v=1714481582,deliverables/selling_site_images/images/expenses_harden_6pc_x_4_inch_spring_clamp_set_2f93aa0ae118.webp,downloaded,
tool,Harden White Rubber Mallet with Fiberglass Handle 700g 590437,Toolsmart.pk,expenses,tool_harden_white_rubber_mallet_700g_590437,https://www.toolsmart.pk/products/harden-white-rubber-mallet-with-firbregalss-handle-700g-590437,http://www.toolsmart.pk/cdn/shop/files/590432-590437_1_7605032c-08ca-4b57-b3c9-d7acac647a3c.jpg?v=1714591407,deliverables/selling_site_images/images/expenses_harden_white_rubber_mallet_with_fibergla_b6959448f5fb.webp,downloaded,
tool,Ingco Dead blow mallet 2lb HDBM08028,Toolsmart.pk,expenses,tool_ingco_dead_blow_mallet_2lb_hdbm08028,https://www.toolsmart.pk/products/ingco-dead-blow-mallet-2lb-hdbm08028,http://www.toolsmart.pk/cdn/shop/files/HDBM08028.webp?v=1758958119,deliverables/selling_site_images/images/expenses_ingco_dead_blow_mallet_2lb_hdbm08028_1b59de657edc.webp,downloaded,
tool,INGCO WB30501 Wire Cup Brush x3,Powerhouse Express,expenses,tool_powerhouse_ingco_wb30501_wire_cup_brush_x3,https://cdn.shopify.com/s/files/1/0726/3541/6891/files/ingco-wb30501-wire-cup-brush_compact_cropped.webp?v=1746223167,https://cdn.shopify.com/s/files/1/0726/3541/6891/files/ingco-wb30501-wire-cup-brush_compact_cropped.webp?v=1746223167,deliverables/selling_site_images/images/expenses_ingco_wb30501_wire_cup_brush_x3_93969c226a7b.webp,downloaded,
tool,Total Bi-metal Hole saw 22mm TAC410221,Toolsmart.pk,expenses,tool_total_bi_metal_hole_saw_22mm_tac410221,https://www.toolsmart.pk/products/total-bi-metal-hole-saw-tac410221,http://www.toolsmart.pk/cdn/shop/products/TAC410221.jpg?v=1620922078,deliverables/selling_site_images/images/expenses_total_bi_metal_hole_saw_22mm_tac410221_efb1b5c2fa22.webp,downloaded,
tool,Total Inverter MMA welding machine TW220069,Toolsmart.pk,expenses,tool_total_inverter_mma_welding_machine_tw220069,https://www.toolsmart.pk/products/total-inverter-mma-welding-machine-tw220069,http://www.toolsmart.pk/cdn/shop/files/TW220069.jpg?v=1762431147,deliverables/selling_site_images/images/expenses_total_inverter_mma_welding_machine_tw220_b08f8cecc7af.jpg,downloaded,
tool,Total Jack stand 3Ton THJS0301 - 2 pairs,Toolsmart.pk,expenses,tool_total_jack_stands_3ton_thjs0301_2pairs,https://www.toolsmart.pk/products/total-jack-stand-3ton-thjs0301,http://www.toolsmart.pk/cdn/shop/files/THJS0301-2.jpg?v=1693506770,deliverables/selling_site_images/images/expenses_total_jack_stand_3ton_thjs0301_2_pairs_f216d4c0ca00.webp,downloaded,
tool,Total Round steel file 200mm THT91386,Toolsmart.pk,expenses,tool_total_round_steel_file_200mm_tht91386,https://www.toolsmart.pk/products/total-round-steel-file-tht91386,http://www.toolsmart.pk/cdn/shop/products/THT91386.jpg?v=1621065864,deliverables/selling_site_images/images/expenses_total_round_steel_file_200mm_tht91386_a8a9d7fbabe7.webp,downloaded,
tool,"Total Welding leather gloves 16"" TSP15161",Toolsmart.pk,expenses,tool_total_welding_leather_gloves_16_tsp15161,https://www.toolsmart.pk/products/total-welding-leather-gloves-16-tsp15161,http://www.toolsmart.pk/cdn/shop/files/TSP15161.jpg?v=1735978616,deliverables/selling_site_images/images/expenses_total_welding_leather_gloves_16_tsp15161_5256bf447fe3.webp,downloaded,
tool,Total Wrecking bar 600mm THT431242,Toolsmart.pk,expenses,tool_total_wrecking_bar_600mm_tht431242,https://www.toolsmart.pk/products/total-wrecking-bar-600mm-tht431242,http://www.toolsmart.pk/cdn/shop/files/THT431242.webp?v=1735984407,deliverables/selling_site_images/images/expenses_total_wrecking_bar_600mm_tht431242_f9cdea648a0e.webp,downloaded,
tool,Wadfow Abrasive metal grinding disc WAC1353,Toolsmart.pk,expenses,tool_wadfow_abrasive_metal_grinding_disc_wac1353,https://www.toolsmart.pk/products/wadfow-abrasive-metal-grinding-disc-wac1353,http://www.toolsmart.pk/cdn/shop/files/26d1d02f-3b32-4da1-bcf1-2eb315371f72.webp?v=1765177291,deliverables/selling_site_images/images/expenses_wadfow_abrasive_metal_grinding_disc_wac1_71c77b82d6ab.webp,downloaded,
tool,Wadfow Auto-darkening welding helmet WWH3503,Toolsmart.pk,expenses,tool_wadfow_auto_darkening_welding_helmet_wwh3503,https://www.toolsmart.pk/products/wadfow-auto-darkening-welding-helmet-wwh3503,http://www.toolsmart.pk/cdn/shop/files/wadfow-auto-darkening-welding-helmet-wwh3503-105890644.webp?v=1765185273,deliverables/selling_site_images/images/expenses_wadfow_auto_darkening_welding_helmet_wwh_c420943e6d64.webp,downloaded,
tool,Wadfow 7 Pcs Body And Fender Hammer Set WHZ1D07,Toolsmart.pk,expenses,tool_wadfow_body_fender_hammer_set_whz1d07,https://www.toolsmart.pk/products/wadfow-7-pcs-body-and-fender-hammer-set-whz1d07,http://www.toolsmart.pk/cdn/shop/files/WHZ1D07_1024x_21b7b624-2106-445c-9cec-7cc22dd76217.webp?v=1765474506,deliverables/selling_site_images/images/expenses_wadfow_7_pcs_body_and_fender_hammer_set__7e637e79f6ab.webp,downloaded,
tool,Wadfow Pressure sprayer WRS1550,Toolsmart.pk,expenses,tool_wadfow_pressure_sprayer_wrs1550,https://www.toolsmart.pk/products/wadfow-pressure-sprayer-wrs1550,http://www.toolsmart.pk/cdn/shop/files/WRS1550.jpg?v=1765789902,deliverables/selling_site_images/images/expenses_wadfow_pressure_sprayer_wrs1550_edab47c58665.webp,downloaded,
tool,https://www.toolsmart.pk/collections/total-tools,chat_reference,relevant_messages,akber_khan-00393,https://www.toolsmart.pk/collections/total-tools,http://www.toolsmart.pk/cdn/shop/products/TGT11316.jpg?v=1620939290,deliverables/selling_site_images/images/relevant_messages_https_www_toolsmart_pk_collections_total_5567e909569b.webp,downloaded,
tool,https://www.toolsmart.pk/products/licota-90pcs-socket-and-tools-set,chat_reference,relevant_messages,akber_khan-00613,https://www.toolsmart.pk/products/licota-90pcs-socket-and-tools-set,http://www.toolsmart.pk/cdn/shop/products/ALK8008F-1.jpg?v=1571711171,deliverables/selling_site_images/images/relevant_messages_https_www_toolsmart_pk_products_licota_9_9d7da49ebe4a.webp,downloaded,
tool,https://www.toolsmart.pk/products/licota-57pcs-tool-box-set-w-steel-box,chat_reference,relevant_messages,akber_khan-00620,https://www.toolsmart.pk/products/licota-57pcs-tool-box-set-w-steel-box,http://www.toolsmart.pk/cdn/shop/products/AHB-533K02.png?v=1613717861,deliverables/selling_site_images/images/relevant_messages_https_www_toolsmart_pk_products_licota_5_864a11a0fdfc.webp,downloaded,
tool,different site though https://www.toolsmart.pk/search?type=product&q=bench+grinder,chat_reference,relevant_messages,akber_khan-00662,https://www.toolsmart.pk/search?type=product&q=bench+grinder,https://www.toolsmart.pk/cdn/shop/products/DSE200.jpg?v=1594845484&width=1888,deliverables/selling_site_images/images/relevant_messages_different_site_though_https_www_toolsmar_b6076c29b23c.webp,downloaded,
tool,https://www.toolsmart.pk/collections/sander,chat_reference,relevant_messages,akber_khan-00863,https://www.toolsmart.pk/collections/sander,http://www.toolsmart.pk/cdn/shop/products/TF1301826.jpg?v=1620935314,deliverables/selling_site_images/images/relevant_messages_https_www_toolsmart_pk_collections_sande_e0ad4d1a85fd.jpg,downloaded,
tool,so you mean like one of these sanders? https://www.toolsmart.pk/collections/sander,chat_reference,relevant_messages,akber_khan-00873,https://www.toolsmart.pk/collections/sander,http://www.toolsmart.pk/cdn/shop/products/TF1301826.jpg?v=1620935314,deliverables/selling_site_images/images/relevant_messages_https_www_toolsmart_pk_collections_sande_e0ad4d1a85fd.jpg,downloaded,
tool,.tmp_toolsmart_order_contactsheet,local_capture,repo_local_capture,.tmp_toolsmart_order_contactsheet.jpg,,,deliverables/selling_site_images/images/.tmp_toolsmart_order_contactsheet.jpg,copied_local,
